station_no,date,delta,hist_level
6335060,2002-06-21,-30.0,347.0
6335060,2002-06-22,-34.0,347.0
6335060,2002-06-23,-32.0,347.0
6335060,2002-06-24,-36.0,347.0
6335060,2002-06-25,-46.0,347.0
6335060,2002-09-23,0.0,227.0
6335060,2002-09-24,16.0,227.0
6335060,2002-09-25,36.0,227.0
6335060,2002-09-26,91.0,227.0
6335060,2002-09-27,176.0,227.0
6335060,2002-09-28,207.0,227.0
6335060,2002-09-29,186.0,227.0
6335060,2002-09-30,158.0,227.0
6335060,2002-10-01,128.0,227.0
6335060,2002-10-02,93.0,227.0
6335060,2002-10-03,75.0,227.0
6335060,2002-10-04,62.0,227.0
6335060,2002-10-05,53.0,227.0
6335060,2002-10-06,56.0,227.0
6335060,2002-10-07,67.0,227.0
6335060,2002-10-08,81.0,227.0
6335060,2002-10-09,111.0,227.0
6335060,2003-01-07,0.0,888.0
6335060,2003-01-08,-54.0,888.0
6335060,2003-01-09,-134.0,888.0
6335060,2003-01-10,-230.0,888.0
6335060,2003-01-11,-306.0,888.0
6335060,2003-01-12,-361.0,888.0
6335060,2003-01-13,-405.0,888.0
6335060,2003-01-14,-431.0,888.0
6335060,2003-01-15,-449.0,888.0
6335060,2003-01-16,-456.0,888.0
6335060,2003-01-17,-458.0,888.0
6335060,2003-01-18,-456.0,888.0
6335060,2003-01-19,-466.0,888.0
6335060,2003-01-20,-482.0,888.0
6335060,2003-01-21,-492.0,888.0
6335060,2003-01-22,-478.0,888.0
6335060,2003-01-23,-449.0,888.0
6335060,2003-04-23,0.0,207.0
6335060,2003-04-24,5.0,207.0
6335060,2003-04-25,6.0,207.0
6335060,2003-04-26,6.0,207.0
6335060,2003-04-27,5.0,207.0
6335060,2003-04-28,6.0,207.0
6335060,2003-04-29,7.0,207.0
6335060,2003-04-30,8.0,207.0
6335060,2003-05-01,14.0,207.0
6335060,2003-05-02,21.0,207.0
6335060,2003-05-03,29.0,207.0
6335060,2003-05-04,36.0,207.0
6335060,2003-05-05,40.0,207.0
6335060,2003-05-06,41.0,207.0
6335060,2003-05-07,42.0,207.0
6335060,2003-05-08,36.0,207.0
6335060,2003-05-09,36.0,207.0
6335060,2003-08-07,0.0,155.0
6335060,2003-08-08,-7.0,155.0
6335060,2003-08-09,-13.0,155.0
6335060,2003-08-10,-19.0,155.0
6335060,2003-08-11,-24.0,155.0
6335060,2003-08-12,-26.0,155.0
6335060,2003-08-13,-30.0,155.0
6335060,2003-08-14,-35.0,155.0
6335060,2003-08-15,-40.0,155.0
6335060,2003-08-16,-40.0,155.0
6335060,2003-08-17,-37.0,155.0
6335060,2003-08-18,-27.0,155.0
6335060,2003-08-19,-17.0,155.0
6335060,2003-08-20,-16.0,155.0
6335060,2003-08-21,-19.0,155.0
6335060,2003-08-22,-25.0,155.0
6335060,2003-08-23,-30.0,155.0
6335060,2003-11-21,0.0,179.0
6335060,2003-11-22,-10.0,179.0
6335060,2003-11-23,-18.0,179.0
6335060,2003-11-24,-24.0,179.0
6335060,2003-11-25,-28.0,179.0
6335060,2003-11-26,-38.0,179.0
6335060,2003-11-27,-38.0,179.0
6335060,2003-11-28,-35.0,179.0
6335060,2003-11-29,-21.0,179.0
6335060,2003-11-30,-7.0,179.0
6335060,2003-12-01,18.0,179.0
6335060,2003-12-02,33.0,179.0
6335060,2003-12-03,21.0,179.0
6335060,2003-12-04,1.0,179.0
6335060,2003-12-05,-3.0,179.0
6335060,2003-12-06,-6.0,179.0
6335060,2003-12-07,-11.0,179.0
6335060,2004-03-06,0.0,210.0
6335060,2004-03-07,-2.0,210.0
6335060,2004-03-08,-2.0,210.0
6335060,2004-03-09,4.0,210.0
6335060,2004-03-10,9.0,210.0
6335060,2004-03-11,7.0,210.0
6335060,2004-03-12,6.0,210.0
6335060,2004-03-13,-1.0,210.0
6335060,2004-03-14,5.0,210.0
6335060,2004-03-15,11.0,210.0
6335060,2004-03-16,17.0,210.0
6335060,2004-03-17,28.0,210.0
6335060,2004-03-18,34.0,210.0
6335060,2004-03-19,33.0,210.0
6335060,2004-03-20,34.0,210.0
6335060,2004-03-21,44.0,210.0
6335060,2004-03-22,72.0,210.0
6335060,2004-06-20,0.0,304.0
6335060,2004-06-21,-8.0,304.0
6335060,2004-06-22,-18.0,304.0
6335060,2004-06-23,-19.0,304.0
6335060,2004-06-24,-17.0,304.0
6335060,2004-06-25,-25.0,304.0
6335060,2004-06-26,-36.0,304.0
6335060,2004-06-27,-47.0,304.0
6335060,2004-06-28,-56.0,304.0
6335060,2004-06-29,-62.0,304.0
6335060,2004-06-30,-68.0,304.0
6335060,2004-07-01,-72.0,304.0
6335060,2004-07-02,-76.0,304.0
6335060,2004-07-03,-69.0,304.0
6335060,2004-07-04,-63.0,304.0
6335060,2004-07-05,-61.0,304.0
6335060,2004-07-06,-68.0,304.0
6335060,2004-10-04,0.0,208.0
6335060,2004-10-05,-9.0,208.0
6335060,2004-10-06,-16.0,208.0
6335060,2004-10-07,-24.0,208.0
6335060,2004-10-08,-27.0,208.0
6335060,2004-10-09,-27.0,208.0
6335060,2004-10-10,-25.0,208.0
6335060,2004-10-11,-17.0,208.0
6335060,2004-10-12,-2.0,208.0
6335060,2004-10-13,17.0,208.0
6335060,2004-10-14,22.0,208.0
6335060,2004-10-15,12.0,208.0
6335060,2004-10-16,5.0,208.0
6335060,2004-10-17,9.0,208.0
6335060,2004-10-18,25.0,208.0
6335060,2004-10-19,39.0,208.0
6335060,2004-10-20,45.0,208.0
6335060,2005-01-18,0.0,242.0
6335060,2005-01-19,7.0,242.0
6335060,2005-01-20,49.0,242.0
6335060,2005-01-21,107.0,242.0
6335060,2005-01-22,189.0,242.0
6335060,2005-01-23,263.0,242.0
6335060,2005-01-24,288.0,242.0
6335060,2005-01-25,238.0,242.0
6335060,2005-01-26,180.0,242.0
6335060,2005-01-27,139.0,242.0
6335060,2005-01-28,108.0,242.0
6335060,2005-01-29,83.0,242.0
6335060,2005-01-30,62.0,242.0
6335060,2005-01-31,43.0,242.0
6335060,2005-02-01,32.0,242.0
6335060,2005-02-02,34.0,242.0
6335060,2005-02-03,43.0,242.0
6335060,2005-05-04,0.0,351.0
6335060,2005-05-05,0.0,351.0
6335060,2005-05-06,14.0,351.0
6335060,2005-05-07,26.0,351.0
6335060,2005-05-08,50.0,351.0
6335060,2005-05-09,75.0,351.0
6335060,2005-05-10,91.0,351.0
6335060,2005-05-11,93.0,351.0
6335060,2005-05-12,72.0,351.0
6335060,2005-05-13,45.0,351.0
6335060,2005-05-14,21.0,351.0
6335060,2005-05-15,22.0,351.0
6335060,2005-05-16,26.0,351.0
6335060,2005-05-17,16.0,351.0
6335060,2005-05-18,2.0,351.0
6335060,2005-05-19,4.0,351.0
6335060,2005-05-20,4.0,351.0
6335060,2005-08-18,0.0,231.0
6335060,2005-08-19,17.0,231.0
6335060,2005-08-20,7.0,231.0
6335060,2005-08-21,2.0,231.0
6335060,2005-08-22,1.0,231.0
6335060,2005-08-23,19.0,231.0
6335060,2005-08-24,70.0,231.0
6335060,2005-08-25,161.0,231.0
6335060,2005-08-26,223.0,231.0
6335060,2005-08-27,228.0,231.0
6335060,2005-08-28,197.0,231.0
6335060,2005-08-29,175.0,231.0
6335060,2005-08-30,157.0,231.0
6335060,2005-08-31,148.0,231.0
6335060,2005-09-01,138.0,231.0
6335060,2005-09-02,125.0,231.0
6335060,2005-09-03,116.0,231.0
6335060,2005-12-02,0.0,129.0
6335060,2005-12-03,-1.0,129.0
6335060,2005-12-04,6.0,129.0
6335060,2005-12-05,32.0,129.0
6335060,2005-12-06,98.0,129.0
6335060,2005-12-07,130.0,129.0
6335060,2005-12-08,126.0,129.0
6335060,2005-12-09,116.0,129.0
6335060,2005-12-10,95.0,129.0
6335060,2005-12-11,75.0,129.0
6335060,2005-12-12,62.0,129.0
6335060,2005-12-13,49.0,129.0
6335060,2005-12-14,38.0,129.0
6335060,2005-12-15,32.0,129.0
6335060,2005-12-16,32.0,129.0
6335060,2005-12-17,51.0,129.0
6335060,2005-12-18,69.0,129.0
6335060,2006-03-18,0.0,395.0
6335060,2006-03-19,-29.0,395.0
6335060,2006-03-20,-55.0,395.0
6335060,2006-03-21,-77.0,395.0
6335060,2006-03-22,-89.0,395.0
6335060,2006-03-23,-91.0,395.0
6335060,2006-03-24,-77.0,395.0
6335060,2006-03-25,-54.0,395.0
6335060,2006-03-26,-25.0,395.0
6335060,2006-03-27,22.0,395.0
6335060,2006-03-28,93.0,395.0
6335060,2006-03-29,148.0,395.0
6335060,2006-03-30,169.0,395.0
6335060,2006-03-31,213.0,395.0
6335060,2006-04-01,285.0,395.0
6335060,2006-04-02,299.0,395.0
6335060,2006-04-03,294.0,395.0
6335060,2006-07-02,0.0,293.0
6335060,2006-07-03,-11.0,293.0
6335060,2006-07-04,-27.0,293.0
6335060,2006-07-05,-39.0,293.0
6335060,2006-07-06,-46.0,293.0
6335060,2006-07-07,-46.0,293.0
6335060,2006-07-08,-26.0,293.0
6335060,2006-07-09,-16.0,293.0
6335060,2006-07-10,-15.0,293.0
6335060,2006-07-11,-26.0,293.0
6335060,2006-07-12,-43.0,293.0
6335060,2006-07-13,-58.0,293.0
6335060,2006-07-14,-61.0,293.0
6335060,2006-07-15,-66.0,293.0
6335060,2006-07-16,-74.0,293.0
6335060,2006-07-17,-79.0,293.0
6335060,2006-07-18,-90.0,293.0
6335060,2006-10-16,0.0,268.0
6335060,2006-10-17,-14.0,268.0
6335060,2006-10-18,-27.0,268.0
6335060,2006-10-19,-38.0,268.0
6335060,2006-10-20,-40.0,268.0
6335060,2006-10-21,-42.0,268.0
6335060,2006-10-22,-45.0,268.0
6335060,2006-10-23,-44.0,268.0
6335060,2006-10-24,-46.0,268.0
6335060,2006-10-25,-28.0,268.0
6335060,2006-10-26,59.0,268.0
6335060,2006-10-27,59.0,268.0
6335060,2006-10-28,9.0,268.0
6335060,2006-10-29,-17.0,268.0
6335060,2006-10-30,-35.0,268.0
6335060,2006-10-31,-46.0,268.0
6335060,2006-11-01,-55.0,268.0
6335060,2007-01-30,0.0,332.0
6335060,2007-01-31,3.0,332.0
6335060,2007-02-01,11.0,332.0
6335060,2007-02-02,6.0,332.0
6335060,2007-02-03,-10.0,332.0
6335060,2007-02-04,-25.0,332.0
6335060,2007-02-05,-39.0,332.0
6335060,2007-02-06,-51.0,332.0
6335060,2007-02-07,-56.0,332.0
6335060,2007-02-08,-59.0,332.0
6335060,2007-02-09,-41.0,332.0
6335060,2007-02-10,4.0,332.0
6335060,2007-02-11,26.0,332.0
6335060,2007-02-12,53.0,332.0
6335060,2007-02-13,145.0,332.0
6335060,2007-02-14,240.0,332.0
6335060,2007-02-15,266.0,332.0
6335060,2007-05-16,0.0,241.0
6335060,2007-05-17,20.0,241.0
6335060,2007-05-18,42.0,241.0
6335060,2007-05-19,52.0,241.0
6335060,2007-05-20,80.0,241.0
6335060,2007-05-21,97.0,241.0
6335060,2007-05-22,86.0,241.0
6335060,2007-05-23,72.0,241.0
6335060,2007-05-24,58.0,241.0
6335060,2007-05-25,50.0,241.0
6335060,2007-05-26,42.0,241.0
6335060,2007-05-27,37.0,241.0
6335060,2007-05-28,40.0,241.0
6335060,2007-05-29,38.0,241.0
6335060,2007-05-30,54.0,241.0
6335060,2007-05-31,138.0,241.0
6335060,2007-06-01,187.0,241.0
6335060,2007-08-30,0.0,297.0
6335060,2007-08-31,-4.0,297.0
6335060,2007-09-01,16.0,297.0
6335060,2007-09-02,60.0,297.0
6335060,2007-09-03,73.0,297.0
6335060,2007-09-04,62.0,297.0
6335060,2007-09-05,48.0,297.0
6335060,2007-09-06,32.0,297.0
6335060,2007-09-07,32.0,297.0
6335060,2007-09-08,26.0,297.0
6335060,2007-09-09,17.0,297.0
6335060,2007-09-10,7.0,297.0
6335060,2007-09-11,-5.0,297.0
6335060,2007-09-12,-10.0,297.0
6335060,2007-09-13,-13.0,297.0
6335060,2007-09-14,-22.0,297.0
6335060,2007-09-15,-32.0,297.0
6335060,2007-12-14,0.0,636.0
6335060,2007-12-15,-46.0,636.0
6335060,2007-12-16,-102.0,636.0
6335060,2007-12-17,-164.0,636.0
6335060,2007-12-18,-209.0,636.0
6335060,2007-12-19,-242.0,636.0
6335060,2007-12-20,-268.0,636.0
6335060,2007-12-21,-289.0,636.0
6335060,2007-12-22,-308.0,636.0
6335060,2007-12-23,-324.0,636.0
6335060,2007-12-24,-338.0,636.0
6335060,2007-12-25,-354.0,636.0
6335060,2007-12-26,-364.0,636.0
6335060,2007-12-27,-375.0,636.0
6335060,2007-12-28,-383.0,636.0
6335060,2007-12-29,-391.0,636.0
6335060,2007-12-30,-397.0,636.0
6335060,2008-03-29,0.0,459.0
6335060,2008-03-30,6.0,459.0
6335060,2008-03-31,-1.0,459.0
6335060,2008-04-01,-15.0,459.0
6335060,2008-04-02,-33.0,459.0
6335060,2008-04-03,-46.0,459.0
6335060,2008-04-04,-61.0,459.0
6335060,2008-04-05,-65.0,459.0
6335060,2008-04-06,-58.0,459.0
6335060,2008-04-07,-50.0,459.0
6335060,2008-04-08,-29.0,459.0
6335060,2008-04-09,-21.0,459.0
6335060,2008-04-10,-30.0,459.0
6335060,2008-04-11,-22.0,459.0
6335060,2008-04-12,6.0,459.0
6335060,2008-04-13,57.0,459.0
6335060,2008-04-14,108.0,459.0
6335060,2008-07-13,0.0,260.0
6335060,2008-07-14,-3.0,260.0
6335060,2008-07-15,2.0,260.0
6335060,2008-07-16,15.0,260.0
6335060,2008-07-17,46.0,260.0
6335060,2008-07-18,77.0,260.0
6335060,2008-07-19,76.0,260.0
6335060,2008-07-20,81.0,260.0
6335060,2008-07-21,90.0,260.0
6335060,2008-07-22,81.0,260.0
6335060,2008-07-23,60.0,260.0
6335060,2008-07-24,52.0,260.0
6335060,2008-07-25,42.0,260.0
6335060,2008-07-26,29.0,260.0
6335060,2008-07-27,23.0,260.0
6335060,2008-07-28,25.0,260.0
6335060,2008-07-29,26.0,260.0
6335060,2008-10-27,0.0,225.0
6335060,2008-10-28,-2.0,225.0
6335060,2008-10-29,7.0,225.0
6335060,2008-10-30,9.0,225.0
6335060,2008-10-31,25.0,225.0
6335060,2008-11-01,94.0,225.0
6335060,2008-11-02,132.0,225.0
6335060,2008-11-03,121.0,225.0
6335060,2008-11-04,106.0,225.0
6335060,2008-11-05,93.0,225.0
6335060,2008-11-06,78.0,225.0
6335060,2008-11-07,62.0,225.0
6335060,2008-11-08,49.0,225.0
6335060,2008-11-09,40.0,225.0
6335060,2008-11-10,29.0,225.0
6335060,2008-11-11,27.0,225.0
6335060,2008-11-12,22.0,225.0
6335060,2009-02-10,0.0,270.0
6335060,2009-02-11,49.0,270.0
6335060,2009-02-12,162.0,270.0
6335060,2009-02-13,162.0,270.0
6335060,2009-02-14,129.0,270.0
6335060,2009-02-15,84.0,270.0
6335060,2009-02-16,45.0,270.0
6335060,2009-02-17,37.0,270.0
6335060,2009-02-18,74.0,270.0
6335060,2009-02-19,107.0,270.0
6335060,2009-02-20,101.0,270.0
6335060,2009-02-21,72.0,270.0
6335060,2009-02-22,49.0,270.0
6335060,2009-02-23,48.0,270.0
6335060,2009-02-24,71.0,270.0
6335060,2009-02-25,99.0,270.0
6335060,2009-02-26,108.0,270.0
6335060,2009-05-27,0.0,284.0
6335060,2009-05-28,3.0,284.0
6335060,2009-05-29,23.0,284.0
6335060,2009-05-30,42.0,284.0
6335060,2009-05-31,40.0,284.0
6335060,2009-06-01,21.0,284.0
6335060,2009-06-02,7.0,284.0
6335060,2009-06-03,-4.0,284.0
6335060,2009-06-04,-15.0,284.0
6335060,2009-06-05,-23.0,284.0
6335060,2009-06-06,-26.0,284.0
6335060,2009-06-07,-21.0,284.0
6335060,2009-06-08,-18.0,284.0
6335060,2009-06-09,-14.0,284.0
6335060,2009-06-10,-11.0,284.0
6335060,2009-06-11,-5.0,284.0
6335060,2009-06-12,2.0,284.0
6335060,2009-09-10,0.0,186.0
6335060,2009-09-11,-9.0,186.0
6335060,2009-09-12,-15.0,186.0
6335060,2009-09-13,-22.0,186.0
6335060,2009-09-14,-30.0,186.0
6335060,2009-09-15,-28.0,186.0
6335060,2009-09-16,-25.0,186.0
6335060,2009-09-17,-30.0,186.0
6335060,2009-09-18,-34.0,186.0
6335060,2009-09-19,-42.0,186.0
6335060,2009-09-20,-47.0,186.0
6335060,2009-09-21,-48.0,186.0
6335060,2009-09-22,-49.0,186.0
6335060,2009-09-23,-52.0,186.0
6335060,2009-09-24,-53.0,186.0
6335060,2009-09-25,-56.0,186.0
6335060,2009-09-26,-59.0,186.0
6335060,2009-12-25,0.0,373.0
6335060,2009-12-26,86.0,373.0
6335060,2009-12-27,143.0,373.0
6335060,2009-12-28,127.0,373.0
6335060,2009-12-29,81.0,373.0
6335060,2009-12-30,58.0,373.0
6335060,2009-12-31,113.0,373.0
6335060,2010-01-01,182.0,373.0
6335060,2010-01-02,243.0,373.0
6335060,2010-01-03,241.0,373.0
6335060,2010-01-04,204.0,373.0
6335060,2010-01-05,150.0,373.0
6335060,2010-01-06,88.0,373.0
6335060,2010-01-07,43.0,373.0
6335060,2010-01-08,11.0,373.0
6335060,2010-01-09,-15.0,373.0
6335060,2010-01-10,-34.0,373.0
6335060,2010-04-10,0.0,304.0
6335060,2010-04-11,-12.0,304.0
6335060,2010-04-12,-24.0,304.0
6335060,2010-04-13,-32.0,304.0
6335060,2010-04-14,-34.0,304.0
6335060,2010-04-15,-35.0,304.0
6335060,2010-04-16,-39.0,304.0
6335060,2010-04-17,-46.0,304.0
6335060,2010-04-18,-58.0,304.0
6335060,2010-04-19,-68.0,304.0
6335060,2010-04-20,-79.0,304.0
6335060,2010-04-21,-87.0,304.0
6335060,2010-04-22,-93.0,304.0
6335060,2010-04-23,-98.0,304.0
6335060,2010-04-24,-102.0,304.0
6335060,2010-04-25,-108.0,304.0
6335060,2010-04-26,-108.0,304.0
6335060,2010-07-25,0.0,244.0
6335060,2010-07-26,33.0,244.0
6335060,2010-07-27,59.0,244.0
6335060,2010-07-28,59.0,244.0
6335060,2010-07-29,56.0,244.0
6335060,2010-07-30,62.0,244.0
6335060,2010-07-31,69.0,244.0
6335060,2010-08-01,80.0,244.0
6335060,2010-08-02,97.0,244.0
6335060,2010-08-03,99.0,244.0
6335060,2010-08-04,103.0,244.0
6335060,2010-08-05,103.0,244.0
6335060,2010-08-06,102.0,244.0
6335060,2010-08-07,106.0,244.0
6335060,2010-08-08,117.0,244.0
6335060,2010-08-09,134.0,244.0
6335060,2010-08-10,141.0,244.0
6335060,2010-11-08,0.0,213.0
6335060,2010-11-09,40.0,213.0
6335060,2010-11-10,73.0,213.0
6335060,2010-11-11,77.0,213.0
6335060,2010-11-12,74.0,213.0
6335060,2010-11-13,112.0,213.0
6335060,2010-11-14,200.0,213.0
6335060,2010-11-15,265.0,213.0
6335060,2010-11-16,234.0,213.0
6335060,2010-11-17,214.0,213.0
6335060,2010-11-18,239.0,213.0
6335060,2010-11-19,237.0,213.0
6335060,2010-11-20,206.0,213.0
6335060,2010-11-21,176.0,213.0
6335060,2010-11-22,147.0,213.0
6335060,2010-11-23,120.0,213.0
6335060,2010-11-24,109.0,213.0
6335060,2011-02-22,0.0,270.0
6335060,2011-02-23,-6.0,270.0
6335060,2011-02-24,-8.0,270.0
6335060,2011-02-25,-15.0,270.0
6335060,2011-02-26,-21.0,270.0
6335060,2011-02-27,-19.0,270.0
6335060,2011-02-28,-7.0,270.0
6335060,2011-03-01,-1.0,270.0
6335060,2011-03-02,3.0,270.0
6335060,2011-03-03,-1.0,270.0
6335060,2011-03-04,-12.0,270.0
6335060,2011-03-05,-21.0,270.0
6335060,2011-03-06,-28.0,270.0
6335060,2011-03-07,-36.0,270.0
6335060,2011-03-08,-42.0,270.0
6335060,2011-03-09,-48.0,270.0
6335060,2011-03-10,-56.0,270.0
6335060,2011-06-08,0.0,196.0
6335060,2011-06-09,13.0,196.0
6335060,2011-06-10,3.0,196.0
6335060,2011-06-11,-1.0,196.0
6335060,2011-06-12,-12.0,196.0
6335060,2011-06-13,-19.0,196.0
6335060,2011-06-14,-25.0,196.0
6335060,2011-06-15,-28.0,196.0
6335060,2011-06-16,-28.0,196.0
6335060,2011-06-17,-31.0,196.0
6335060,2011-06-18,-27.0,196.0
6335060,2011-06-19,-24.0,196.0
6335060,2011-06-20,-4.0,196.0
6335060,2011-06-21,17.0,196.0
6335060,2011-06-22,40.0,196.0
6335060,2011-06-23,59.0,196.0
6335060,2011-06-24,67.0,196.0
6335060,2011-09-22,0.0,214.0
6335060,2011-09-23,-5.0,214.0
6335060,2011-09-24,-12.0,214.0
6335060,2011-09-25,-18.0,214.0
6335060,2011-09-26,-23.0,214.0
6335060,2011-09-27,-32.0,214.0
6335060,2011-09-28,-40.0,214.0
6335060,2011-09-29,-41.0,214.0
6335060,2011-09-30,-48.0,214.0
6335060,2011-10-01,-55.0,214.0
6335060,2011-10-02,-56.0,214.0
6335060,2011-10-03,-59.0,214.0
6335060,2011-10-04,-67.0,214.0
6335060,2011-10-05,-72.0,214.0
6335060,2011-10-06,-75.0,214.0
6335060,2011-10-07,-75.0,214.0
6335060,2011-10-08,-71.0,214.0
6335060,2012-01-06,0.0,687.0
6335060,2012-01-07,82.0,687.0
6335060,2012-01-08,89.0,687.0
6335060,2012-01-09,65.0,687.0
6335060,2012-01-10,9.0,687.0
6335060,2012-01-11,-41.0,687.0
6335060,2012-01-12,-93.0,687.0
6335060,2012-01-13,-140.0,687.0
6335060,2012-01-14,-182.0,687.0
6335060,2012-01-15,-219.0,687.0
6335060,2012-01-16,-252.0,687.0
6335060,2012-01-17,-278.0,687.0
6335060,2012-01-18,-304.0,687.0
6335060,2012-01-19,-324.0,687.0
6335060,2012-01-20,-302.0,687.0
6335060,2012-01-21,-240.0,687.0
6335060,2012-01-22,-139.0,687.0
6335060,2012-04-21,0.0,272.0
6335060,2012-04-22,-10.0,272.0
6335060,2012-04-23,-14.0,272.0
6335060,2012-04-24,-11.0,272.0
6335060,2012-04-25,-5.0,272.0
6335060,2012-04-26,2.0,272.0
6335060,2012-04-27,22.0,272.0
6335060,2012-04-28,44.0,272.0
6335060,2012-04-29,30.0,272.0
6335060,2012-04-30,17.0,272.0
6335060,2012-05-01,3.0,272.0
6335060,2012-05-02,-4.0,272.0
6335060,2012-05-03,24.0,272.0
6335060,2012-05-04,52.0,272.0
6335060,2012-05-05,48.0,272.0
6335060,2012-05-06,49.0,272.0
6335060,2012-05-07,66.0,272.0
6335060,2012-08-05,0.0,206.0
6335060,2012-08-06,7.0,206.0
6335060,2012-08-07,11.0,206.0
6335060,2012-08-08,7.0,206.0
6335060,2012-08-09,8.0,206.0
6335060,2012-08-10,8.0,206.0
6335060,2012-08-11,4.0,206.0
6335060,2012-08-12,-4.0,206.0
6335060,2012-08-13,-11.0,206.0
6335060,2012-08-14,-20.0,206.0
6335060,2012-08-15,-22.0,206.0
6335060,2012-08-16,-29.0,206.0
6335060,2012-08-17,-31.0,206.0
6335060,2012-08-18,-27.0,206.0
6335060,2012-08-19,-16.0,206.0
6335060,2012-08-20,-13.0,206.0
6335060,2012-08-21,-27.0,206.0
6335060,2012-11-19,0.0,325.0
6335060,2012-11-20,-17.0,325.0
6335060,2012-11-21,-33.0,325.0
6335060,2012-11-22,-48.0,325.0
6335060,2012-11-23,-59.0,325.0
6335060,2012-11-24,-68.0,325.0
6335060,2012-11-25,-79.0,325.0
6335060,2012-11-26,-89.0,325.0
6335060,2012-11-27,-95.0,325.0
6335060,2012-11-28,-94.0,325.0
6335060,2012-11-29,-81.0,325.0
6335060,2012-11-30,-52.0,325.0
6335060,2012-12-01,32.0,325.0
6335060,2012-12-02,62.0,325.0
6335060,2012-12-03,39.0,325.0
6335060,2012-12-04,9.0,325.0
6335060,2012-12-05,-3.0,325.0
